Level;Name/Id;Index (Revision);Versión;Maturity.x;Designation.x;English Designation;Ruta;Route State;Tarea;Assignee;Approval Status;Comentarios;Field of Expertise;Designation.y;Maturity.y;n;total;riesgo;ELTDEC_numero;ELTDEC_designation;FAM_code;FCT_numero;FCT_nature;FCT_designation;FCT_BE_resp;VAR_numero;VAR_type;VAR_argument_produit_1;VAR_argument_produit_2;VAR_prix_previ;VAR_masse_previ;SOL_numero;SOL_site_production;SOL_sce;SOL_appariement;ESO_numero;ESO_etat;ESO_num_appro;ESO_date_histo;ESO_num_PG;ESO_commonalite;ESO_commentaire;ESO_designation_PG;ESO_code_SH;ESO_fourn_pilote;ESO_type_concur;ESO_mas_prob;ESO_mas_recy;ESO_risque;ESO_ecart_mas1;ESO_ecart_mas2;ESO_potentiel;ESO_coef;ESO_design_dos_fct;ESO_BE_resp;ESO_indice_dos_fct;AFU_int_site;AFU_int_sce;AFU_int_validite;AFU_ext_site;AFU_ext_sce;AFU_ext_validite;ECO_statut;ECO_sol_ext;ECO_parallel_set_cod;ECO_commentaire;PIE_numero;PIE_designation;PIE_type;PIE_BE_resp;PIE_sce_gest;PIE_sce_colead;PIE_ldr_conception;PIE_Nis_pie_numero;PIE_unite;AFF_POI_site;AFF_POI_sce;AFF_POI_validite;AFF_POE_site;AFF_POE_sce;AFF_POE_validite;AFF_uti_SIGNE;AFF_uti_G2B;PIE_cod_RSE;PIE_vital_part;PIE_code_nature;PIE_code_techno;PIE_sct_ach;PIE_fournisseur;PIE_cod_fab;PIE_source;PIE_gest_MDS;PIE_prix_std;PIE_prix_hors_amort;PIE_inducteur1;PIE_inducteur2;PIE_creation_comment;PIE_gest_PPU;PIE_maj_PPU;PIEIND_indice;PIEIND_statut;PIEIND_Dernier_indice;PIEIND_Dernier_statut;PIEIND_marquage_pays;PIEIND_masse;PIEIND_type_masse;PIEIND_nuance_protection;PIEIND_epaisseur;PIEIND_typologie;DOCTECH_BE_resp;DOCTECH_type;DOCTECH_indice;DOCTECH_indice_mineur;DOCTECH_flag_nis;causa_rechazo;validacion_andres
1;969500380R;#¿NOMBRE?;3;Refused;CONSOLE CTL VRT SIEGE 2EME RNG;CONSOLE BOX-2ND SEAT ROW,RR;R-0043968;Stopped;"IT-0141718
IT-0141719
IT-0141720
IT-0141721
IT-0141722
IT-0141723
IT-0141724
IT-0141725";"POOL_MATERIAUX ORGANIQUES DE-V
z013747
ay11167
z009468
POOL_RECYCLAGE VHC HORS USAGE
a034082
a030646
a192101";"None
Reject
None
None
None
Approve
Approve
Approve";"1.Use valid DATE OF REMOVAL in Reserve table (W13/17 is not valid).2.Different indexes are used for the same CDCs (32-04-033 and 00-10-060). Please check and update.3.?R? symbol is missing for the CDC 47-03-005/--E. Please provide justification note for the same.



Modifier le nota 7 / modify nota 7 :
- supprimer le nota existant et le remplacer par :/ Remove existing nota and replace it by :  """"Rayons contactables >3.2mm."""" /  """"Contactables radius > 3.2mm""""
Be careful label is not with the last index. TRIAS regulation is not in 2 columns. The good number is TRIAS 20-J027-01 (see catia V6). You must write X above regulations you need to pass.
Delete label 023 (part not contacted by dummy instrumented part during front impact). signature for pool """"chc frtl prtn occupant"""" not necessary. Replace by choc LAT 024.";"
POOL_NORMALISATIONRNTBCI


POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENTINTERIEUR
POOL_INFLAMMABILITE MATERIAU
POOL_CHOCFRTLPRTNOCCUPANT";CONSOLE CTL VRT SIEGE 2EME RNG;Refused;1;8;0,125;51;PLANCHE DE BORD;XHA;F10222;Fonction;CONSOLE CTL DE PLANCHE DE BORD;Renault;5;Projet;HHA IND EA1 EA2;;NA;NA;3;;0INDE;NA;6;Valide;"	";27/04/2017;F10222/AI;NA;;FACADE AR DE CONSOLE CENTRALE DE PLANCHE DE BORD;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;969500380R;CONSOLE CTL VRT SIEGE 2EME RNG;PIE;Renault;0INDE;;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;RQ-;NA;-;;;;L9;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,4;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;--F;10;;forma;
1;2D0013848P;--C;7;Refused;BAGUETTE HBL D CSL CTL HRZ SJ 2EME RNG;MLDG-2ND SEAT ROW CONSOLE BOX,RH;R-0051963;Stopped;"IT-0165913
IT-0165914";"z013747
z009468";"Reject
None";?R? symbol is missing near the CDC 47-03-005/--E. Please check and update.;"POOL_NORMALISATIONRNTBCI
";BAGUETTE HBL D CSL CTL HRZ SJ 2EME RNG;Refused;3;9;0,3333333;51;PLANCHE DE BORD;XHA;F19596;Fonction;CONSOLE CTL DE SIEGE 2EME RNG;Renault;1;Projet;HHA INDE;;NA;NA;1;;0INDE;NA;1;Valide;"	";27/04/2017;F19596/AC;NA;;JOUE LAT D DE CONSOLE CTL DE SIEGE 2EME RNG;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;969072297R;BAGUETTE HBL D CSL CTL HRZ SJ 2EME RNG;PIE;Renault;0INDE;;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;R--;NA;-;;;;NR;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,316;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;10;;forma;
1;2D0015900P;---;1;Refused;CONDUIT AV CONSOLE CTL PLANCHE BORD ASS;DUCT ASSY-CONSOLE BOX,FR;R-0049815;Stopped;"IT-0159589
IT-0159588";"z009468
z013747";"None
Reject";1.S/R symbol not enabled in Renault title block.2.Add the User code in Renault title block and use the Standard Commonality label.;"
POOL_NORMALISATIONRNTBCI";CONDUIT AV CONSOLE CTL PLANCHE BORD ASS;Refused;1;4;0,25;51;PLANCHE DE BORD;XHA;ASS013258;Fonction;CONDUIT AV CONSOLE CTL DE PLANCHE DE BORD ASS;Renault;1;Projet;XHA INDIA;;NA;NA;1;;0INDE;NA;1;Valide;"	";23/06/2017;ASS013258;NA;;CONDUIT AV CONSOLE CTL DE PLANCHE DE BORD ASS;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;279341810R;CONDUIT AV CONSOLE CTL PLANCHE BORD ASS;PIE;Renault;0INDE;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;R--;NA;Y;;;;S4;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Montée en gamme / Nouvelle teinte;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,579;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;8;;forma;
1;2D0011422P;#¿NOMBRE?;5;Refused;AERATEUR;VENT-OUTLET;R-0047004;Stopped;IT-0150912;z009468;Reject;-;métier expertise;AERATEUR;Refused;3;6;0,5;51;PLANCHE DE BORD;XHA;F17369;Fonction;VENTILATION PLANCHE DE BORD;Renault;6;Projet;HHA INDE E1/E2;;NA;NA;2;;0INDE;NA;5;Valide;"	";27/03/2017;F17369/AG;NA;;AERATEUR G DE PLANCHE DE BORD;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;687602024R;AERATEUR;PIE;Renault;0INDE;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;RQ-;NA;-;;;;91;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,052;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;7;;técnico;
1;2D0013848P;#¿NOMBRE?;3;Refused;BAGUETTE HBL D CSL CTL HRZ SJ 2EME RNG;MLDG-2ND SEAT ROW CONSOLE BOX,RH;R-0049214;Stopped;"IT-0157788
IT-0157789";"z009352
z009468";"Reject
None";-Add regulation symbol ?R? for CDC 47-03-005/--E(Ensure the regulation symbols count in Renault title block after adding new symbol);"POOL_NORMALISATIONRNTBCI
";BAGUETTE HBL D CSL CTL HRZ SJ 2EME RNG;Refused;3;9;0,3333333;51;PLANCHE DE BORD;XHA;F19596;Fonction;CONSOLE CTL DE SIEGE 2EME RNG;Renault;1;Projet;HHA INDE;;NA;NA;1;;0INDE;NA;1;Valide;"	";27/04/2017;F19596/AC;NA;;JOUE LAT D DE CONSOLE CTL DE SIEGE 2EME RNG;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;969072297R;BAGUETTE HBL D CSL CTL HRZ SJ 2EME RNG;PIE;Renault;0INDE;;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;R--;NA;-;;;;NR;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,316;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;10;;forma;
1;2D0032909P;---;1;Refused;HABILLAGE INF CTL PDB;TRIM-INST PANEL, CTR LWR;R-0106793;Stopped;"IT-0345733
IT-0345727
IT-0345728
IT-0345729
IT-0345730
IT-0345731
IT-0345732";"z009468
POOL_AMENAGEMENT INTERIEUR
z003908
a192101
ay15635
z003434
POOL_NORMALISATION RNTBCI";"None
None
Approve
Approve
Reject
Approve
None";"OK. For your information, Flammability nota logo & R049 must be mentioned in left top corner, near to Flammability Nota number 11 for English too.
ok
rejection reason for drawing -->MDS file is rejected
Provide accpeted MDS
ok";"

POOL_INFLAMMABILITE MATERIAU
POOL_CHOC FRTL PRTN OCCUPANT
POOL_RECYCLAGE VHC HORS USAGE
POOL_MATERIAUX POLYMERES DE-TC RNTBCI
";HABILLAGE INF CTL PDB;Refused;2;5;0,4;51;PLANCHE DE BORD;X79;F16349;Fonction;HABILLAGE PLANCHE DE BORD;Renault;45;Projet;H79 PH3 INDIA;;NA;NA;1;CHN;0INDE;NA;2;Valide;"	";18/04/2018;F16349/AL;NA;;HABILLAGE CTL PARTIE SUP DE PLANCHE DE BORD;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;681043811R;HABILLAGE INF CTL PDB;PIE;Renault;0INDE;;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;RQ-;NA;-;YLR;;;N8;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Montée en gamme / Nouvelle teinte;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,1;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;6;;técnico;
1;272285952R;#¿NOMBRE?;6;Refused;OBTURATEUR CONDUIT AIR VIDE-POCHES;AIR DUCT INTO GLOVEBOX;R-0044275;Stopped;IT-0142869;z009468;Reject;-;;OBTURATEUR CONDUIT AIR VIDE-POCHES;Refused;5;11;0,4545455;51;PLANCHE DE BORD;XHA;F17369;Fonction;VENTILATION PLANCHE DE BORD;Renault;7;Projet;HHA INDE E3/E4;;NA;NA;2;;0INDE;NA;7;Valide;"	";27/03/2017;F17369/AT;NA;;CONDUIT D' AIR VIDE-POCHES;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;272285952R;OBTURATEUR CONDUIT AIR VIDE-POCHES;PIE;Renault;0INDE;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;R--;NA;-;;;;GU;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;--C;BE;--C;BE;NA;0,04;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;15;;forma;
1;272285952R;#¿NOMBRE?;5;Refused;OBTURATEUR CONDUIT AIR VIDE-POCHES;AIR DUCT INTO GLOVEBOX;R-0044079;Stopped;"IT-0142122
IT-0142123
IT-0142124
IT-0142125
IT-0142126";"POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
a030646
z009468
z013747";"None
None
Approve
None
Reject";"Be careful label is not with the last index. TRIAS regulation is not in 2 columns. The good number is TRIAS 20-J027-01 (see catia V6).

1.Use valid DATE OF REMOVAL in Reserve table (W13/17 is not valid).2.Different indexes are used for the same CDCs (32-04-033 and 00-10-060). Please check and update.3.Material team is not involved in signature cycle.";"POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITEMATERIAU

POOL_NORMALISATIONRNTBCI";OBTURATEUR CONDUIT AIR VIDE-POCHES;Refused;5;11;0,4545455;51;PLANCHE DE BORD;XHA;F17369;Fonction;VENTILATION PLANCHE DE BORD;Renault;7;Projet;HHA INDE E3/E4;;NA;NA;2;;0INDE;NA;7;Valide;"	";27/03/2017;F17369/AT;NA;;CONDUIT D' AIR VIDE-POCHES;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;272285952R;OBTURATEUR CONDUIT AIR VIDE-POCHES;PIE;Renault;0INDE;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;R--;NA;-;;;;GU;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;--C;BE;--C;BE;NA;0,04;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;15;;forma;
1;2DO939242R;---;1;Refused;FACADE LECTEUR CARTE DEMARRAGE;FASCIA-START CARD READER;R-0061925;Stopped;"IT-0196758
IT-0196759
IT-0196760
IT-0196761";"lb00125
lb02694
ay09150
a030646";"Reject
Approve
Approve
Approve";"Il faut compléter dans le tableau de composants, la référence commerciale et le nom du fournisseur de la matière-première.
Informer aussi, les conditions associées aux  essais de choc par chute de masse.
Ok
the part weight is written two times : 0.126 g in Component Table and 0.109 g near Cartouch - please to correct
ok";"POOL_MATERIAUXPOLYMERESDE-TCRTA

POOL_RECYCLAGEVHCHORSUSAGE
POOL_INFLAMMABILITEMATERIAU";FACADE LECTEUR CARTE DEMARRAGE;Refused;1;2;0,5;51;PLANCHE DE BORD;XHA;F12926;Fonction;HABILLAGE DE LECTEUR A CARTE DE DEMARRAGE;Renault;1;Projet;HHA;;NA;NA;3;;0RDBA;NA;1;Valide;"	";24/02/2017;F12926/AC;NA;;FACADE DE LECTEUR A CARTE DE DEMARRAGE;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;UAS;0RDBA;Officielle;;;;BE;;NA;;285J09171R;FACADE LECTEUR CARTE DEMARRAGE;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle;UAS;NA;R--;NA;-;YLR;;BELLS IND.COM.PLASTICOS E ME;TG;;Oui;NA;NA;Inducteurs Spécifiques;Raison Eco / LUP ECO;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,125;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;---;2;;técnico;
1;2DQ789995R;---;1;Refused;COQUILLE SOUS VOLANT INF;SHELL-UNDER STRG WHEEL, LWR;R-0082394;Stopped;"IT-0266013
IT-0266014
IT-0266009
IT-0266010
IT-0266011
IT-0266012";"a030646
POOL_CHOC FRTL PRTN OCCUPANT
lb00125
lb02714
POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR";"Approve
None
Approve
Approve
None
None";"Indiquer dans le plans le points associés aux essais de choc par chute de masse.
ok";"POOL_INFLAMMABILITE MATERIAU

POOL_MATERIAUX POLYMERES DE-TC RTA


";COQUILLE SOUS VOLANT INF;Refused;1;3;0,3333333;51;PLANCHE DE BORD;X52;F10235;Fonction;COQUILLE SOUS VOLANT;Renault;4;Projet;X52/DG PH2;;NA;NA;7;;0RDBA;NA;1;Valide;"	";22/02/2019;F10235/AB;NA;;COQUILLE INF SOUS VOLANT;8708.99;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; COR,UAS;0RDBA;Officielle;;;;BE;;NA;;484725090R;COQUILLE SOUS VOLANT INF;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; UAS,COR;NA;R--;NA;-;;;SIMOLDES PLASTICOS DO BRASIL;JC;;Oui;NA;NA;Industrialisation - Capacitaire et Sourcings;Nouvelle industrialisation / Intégration locale;;;;---;BE;---;BE;NA;0,435;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;2;;técnico;
1;2D0008400P;--C;4;Refused;PLANCHE BORD EQP;PANEL-INST COMPL;R-0055557;Stopped;"
Route Node
IT-0175983
IT-0175984
IT-0175981
IT-0175982
IT-0175979
IT-0175980
IT-0175978";"
ay27500
ay16034
POOL_AMENAGEMENT INTERIEUR
ac61422
a192101
ac61422
a030646
POOL_RECYCLAGE VHC HORS USAGE";"
Approve
None
None
Approve
Reject
Approve
Approve
None";".



rejeté à la demande du soumissionnaire

ok";"
LTL PdB


POOL_CHAUFVENTILATIONETCLIMATISATION
POOL_CHOCFRTLPRTNOCCUPANT
POOL_DEGIVRAGEDESEMBUAGE
POOL_INFLAMMABILITEMATERIAU
";PLANCHE BORD EQP;Refused;1;5;0,2;51;PLANCHE DE BORD;X52;F10482;Fonction;PLANCHE DE BORD;Renault;73;Projet;B52 / E1 / DG / AVER46 / VSUVE PH2;;NA;NA;8;;0M000;NA;2;Valide;"	";25/06/2018;F10482/BK;NA;;PLANCHE DE BORD;8708.29;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;MOP;0M000;Officielle;;;;BE;;NA;;681006930R;PLANCHE BORD EQP;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; MOP,ORA;NA;RQ-;NA;-;;;EURO AUTO PLASTIC SYSTEMS SR;BG;;Oui;NA;NA;Inducteurs Spécifiques;Raison Eco / LUP ECO;;;;---;BE;---;BE;NA;9,777;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;--C;5;;procedimiento;
1;272703535R;#¿NOMBRE?;13;Refused;BOITIER CHAUFFAGE;UNIT-HEATER;R-0056024;Stopped;"IT-0177091
IT-0177092
IT-0177087
IT-0177088
IT-0177089
IT-0177090
IT-0177086
IT-0177093
IT-0177094";"a034082
ac61422
ay09638
ac61422
a073500
ay09150
ac61422
a030646
a068206";"Approve
Approve
None
Approve
Reject
Approve
Approve
Approve
Approve";"""""Pour la règlementation Aménagement Intérieur  / For interior fitting regulation :
Sigler  """"""""R002"""""""" la ref commerciale de la matiere et épaisseur dans le tableau des composants./ Sigle  """"""""R002"""""""" ref commercial material and thickness in the components table.
""""



/!\ AS REQUESTED 2 TIMES BEFORE :  please change the EMC type designation in the EMC nota R(029).
- """"HVAC_X52_01"""" shall be replaced with """"HVAC""""
- """"HVAC_HHA_01"""" shall be replaced with """"HVAC""""
Ok

Label is not with last index (see catia V6). TRIAS regulation is not with 2 columns.";"POOL_AMENAGEMENTINTERIEUR
POOL_FLUIDEDECLIMATISATION

POOL_DEGIVRAGEDESEMBUAGE
POOL_COMPATIBILITEELECTROMAGNETIQUE
POOL_RECYCLAGEVHCHORSUSAGE
POOL_CHAUFVENTILATIONETCLIMATISATION
POOL_INFLAMMABILITEMATERIAU
POOL_COMMANDETEMOIN";BOITIER CHAUFFAGE;Refused;3;4;0,75;52;CHAUFFAGE - CLIMATISATION;X52;F10093;Fonction;BOITIER DE CA;Renault;4;Projet;SANS CTP / DD;;NA;NA;6;;0M000;NA;1;Valide;"	";23/10/2014;F10093/AA;NA;;BLOC DE CHAUFFAGE ET CLIMATISATION;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;MOP;0M000;Officielle;;;;BE;;NA;;272702004R;CLIMATISEUR CA MNL;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle;MOP;NA;R-E;NA;-;WHR;;VALEO SISTEME TERMICE SRL;3N;;Oui;NA;NA;Prestations Véhicules et Organes;Evolution règlementaire;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;6,93;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;10;;forma;
1;2D0009222P;#¿NOMBRE?;3;Refused;CLIMATISEUR CA RGLE;AC UNIT-REG;R-0040152;Stopped;"IT-0129847
IT-0129848
IT-0129849
IT-0129842
IT-0129850
IT-0129843
IT-0129844
IT-0129845
IT-0129846";"a034082
a030646
a068206
lb00295
ac61422
lb00553
ac61422
a073500
ay15634";"Approve
Approve
Approve
None
Approve
Reject
Approve
Approve
Approve";"Label is not with last index (see catia V6). You must write X above regulations you need (TRIAS absolutely). CNCA number is old. The good number is CNCA C11-09 : 2014.



Attention: l'indication de deux différents mx pour une même pièce, obligerait de se faire une duplication de la validation du produit. Le fournisseur Bayer n'est pas sur le PMR, la reference commerciel MAKROLON 2407 es au fournisseur COVESTRO. La pag dans laquelle sont les materiaux doit etre dans le cartouche DIMAt. Tableau composants mal documenté: pour chaque matière en polymère marquer  la  reference commerciale matière. Ajouter les symboles < > pour la designation chimique des grades. PMDR 589 validée, mais, il faut indiquer la reference commerciel du grade du fournisseur Borealis acepté.";"POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU
POOL_COMMANDE TEMOIN

POOL_CHAUF VENTILATION ET CLIMATISATION
POOL_MATERIAUX POLYMERES DE-TC RTA
POOL_DEGIVRAGE DESEMBUAGE
POOL_COMPATIBILITE ELECTROMAGNETIQUE
POOL_RECYCLAGE VHC HORS USAGE";CLIMATISEUR CA RGLE;Refused;3;5;0,6;52;CHAUFFAGE - CLIMATISATION;XHA;F10093;Fonction;BOITIER DE CA;Renault;1;Projet;HHA CA;;NA;NA;2;;0M000;NA;1;Valide;"	";10/12/2014;F10093/AA;NA;;BLOC DE CHAUFFAGE ET CLIMATISATION;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;UAS;0M000;Officielle;;;;BE;;NA;;272707132R;CLIMATISEUR CA MNL;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle;UAS;NA;R-E;NA;-;WHR;;VALEO SISTEMAS AUTOMOTIVOS L;WN;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;7,218;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;7;;técnico;
1;271002851R;#¿NOMBRE?;7;Refused;BOITIER CHAUFFAGE;UNIT-HEATER;R-0018454;Stopped;"Route Node
Route Node
Route Node
Route Node
Route Node
Route Node
IT-0062623";"POOL_DEGIVRAGE DESEMBUAGE
POOL_COMPATIBILITE ELECTROMAGNETIQUE
POOL_INFLAMMABILITE MATERIAU
ay09638
lb00295
POOL_CHAUF VENTILATION ET CLIMATISATION
ay09150";"





Reject";the drawing is rejected because the last MDS file received in MATSUB for the involved part 272702270R--B is rejected . We can approve a drawing only if we have accepted MDS file for all involved parts.;"





POOL_RECYCLAGE VHC HORS USAGE";CLIMATISEUR CA MNL;Refused;4;6;0,6666667;52;CHAUFFAGE - CLIMATISATION;X52;F10093;Fonction;BOITIER DE CA;Renault;7;Projet; B,K,L / RENAULT CAREG SANS CTP;;NA;NA;5;;0RDBA;NA;1;Valide;"	";23/04/2019;F10093/AA;NA;;BLOC DE CHAUFFAGE ET CLIMATISATION;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;COR;0RDBA;Officielle;;;;BE;;NA;;272702865R;CLIMATISEUR CA RGLE;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle;COR;NA;RQE;NA;-;WHR;;VALEO SISTEMAS AUTOMOTIVOS L;A0;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Non définie;;;;--C;BE;--C;BE;NA;6,817;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;17;;técnico;
1;271002851R;#¿NOMBRE?;13;Refused;CLIMATISEUR CA MNL;AC UNIT-MAN;R-0033803;Stopped;"IT-0111121
IT-0111122
IT-0111123
IT-0111124
IT-0111125
IT-0111126
IT-0111127
IT-0111128
IT-0111129";"lb00295
ac61422
a073500
ay09150
a034082
POOL_INFLAMMABILITE MATERIAU
a068206
ac61422
z006429";"Approve
Approve
Approve
Approve
Reject
None
Approve
Approve
Approve";"Approved


Ok
""""Pour la règlementation Aménagement Intérieur  / For interior fitting regulation : ajouter et sigler """"""""R002"""""""" , en plus du nota existant / Add and siggle """"""""R002"""""""" the existing nota : 
-  """"""""SECURITE PASSIVE / PASSIVE SAFETY. Pièce participant à l?atteinte des résultats d?essai de synthèse règlementaire : géométrie, épaisseur et fixation./Product involved in the achievement of results for regulatory tests : Geometry, thickness and Fixation. """"""""
- Sigler  """"""""R002"""""""" la matiere et épaisseur dans le tableau des composants./ Sigle  """"""""R002"""""""" material and thickness in the components table.
""""



The revision level of title block """"Laison electrique /Electrical connection"""" shall be the same than title block """"Renault"""" of the drawing.";"métier local
POOL_DEGIVRAGE DESEMBUAGE
POOL_COMPATIBILITE ELECTROMAGNETIQUE
POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU
POOL_COMMANDE TEMOIN
POOL_CHAUF VENTILATION ET CLIMATISATION
";BOITIER CHAUFFAGE;Refused;3;3;1;52;CHAUFFAGE - CLIMATISATION;X52;F10093;Fonction;BOITIER DE CA;Renault;7;Projet; B,K,L / RENAULT CAREG SANS CTP;;NA;NA;5;;0RDBA;NA;1;Valide;"	";23/04/2019;F10093/AA;NA;;BLOC DE CHAUFFAGE ET CLIMATISATION;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;COR;0RDBA;Officielle;;;;BE;;NA;;272702865R;CLIMATISEUR CA RGLE;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle;COR;NA;RQE;NA;-;WHR;;VALEO SISTEMAS AUTOMOTIVOS L;A0;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Non définie;;;;--C;BE;--C;BE;NA;6,817;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;17;;técnico;
