gutenberg_id,text,title,document
36,In the afternoon the appearance of the common had altered very,The War of the Worlds,443
36,much.  The early editions of the evening papers had startled London,The War of the Worlds,444
36,with enormous headlines:,The War of the Worlds,445
36,"",The War of the Worlds,446
36,"  ""A MESSAGE RECEIVED FROM MARS.""",The War of the Worlds,447
36,"",The War of the Worlds,448
36,"  ""REMARKABLE STORY FROM WOKING,""",The War of the Worlds,449
36,"",The War of the Worlds,450
36,"and so forth.  In addition, Ogilvy's wire to the Astronomical Exchange",The War of the Worlds,451
36,had roused every observatory in the three kingdoms.,The War of the Worlds,452
36,"",The War of the Worlds,453
36,There were half a dozen flies or more from the Woking station,The War of the Worlds,454
36,"standing in the road by the sand pits, a basket-chaise from Chobham,",The War of the Worlds,455
36,"and a rather lordly carriage.  Besides that, there was quite a heap of",The War of the Worlds,456
36,"bicycles.  In addition, a large number of people must have walked, in",The War of the Worlds,457
36,"spite of the heat of the day, from Woking and Chertsey, so that there",The War of the Worlds,458
36,was altogether quite a considerable crowd--one or two gaily dressed,The War of the Worlds,459
36,ladies among the others.,The War of the Worlds,460
36,"",The War of the Worlds,461
36,"It was glaringly hot, not a cloud in the sky nor a breath of wind,",The War of the Worlds,462
36,and the only shadow was that of the few scattered pine trees.  The,The War of the Worlds,463
36,"burning heather had been extinguished, but the level ground towards",The War of the Worlds,464
36,"Ottershaw was blackened as far as one could see, and still giving off",The War of the Worlds,465
36,vertical streamers of smoke.  An enterprising sweet-stuff dealer in,The War of the Worlds,466
36,the Chobham Road had sent up his son with a barrow-load of green,The War of the Worlds,467
36,apples and ginger beer.,The War of the Worlds,468
36,"",The War of the Worlds,469
36,"Going to the edge of the pit, I found it occupied by a group of",The War of the Worlds,470
36,"about half a dozen men--Henderson, Ogilvy, and a tall, fair-haired man",The War of the Worlds,471
36,"that I afterwards learned was Stent, the Astronomer Royal, with",The War of the Worlds,472
36,several workmen wielding spades and pickaxes.  Stent was giving,The War of the Worlds,473
36,"directions in a clear, high-pitched voice.  He was standing on the",The War of the Worlds,474
36,"cylinder, which was now evidently much cooler; his face was crimson",The War of the Worlds,475
36,"and streaming with perspiration, and something seemed to have",The War of the Worlds,476
36,irritated him.,The War of the Worlds,477
36,"",The War of the Worlds,478
36,"A large portion of the cylinder had been uncovered, though its",The War of the Worlds,479
36,lower end was still embedded.  As soon as Ogilvy saw me among the,The War of the Worlds,480
36,"staring crowd on the edge of the pit he called to me to come down, and",The War of the Worlds,481
36,"asked me if I would mind going over to see Lord Hilton, the lord of",The War of the Worlds,482
36,the manor.,The War of the Worlds,483
36,"",The War of the Worlds,484
36,"The growing crowd, he said, was becoming a serious impediment to",The War of the Worlds,485
36,"their excavations, especially the boys.  They wanted a light railing",The War of the Worlds,486
36,"put up, and help to keep the people back.  He told me that a faint",The War of the Worlds,487
36,"stirring was occasionally still audible within the case, but that the",The War of the Worlds,488
36,"workmen had failed to unscrew the top, as it afforded no grip to them.",The War of the Worlds,489
36,"The case appeared to be enormously thick, and it was possible that the",The War of the Worlds,490
36,faint sounds we heard represented a noisy tumult in the interior.,The War of the Worlds,491
36,"",The War of the Worlds,492
36,"I was very glad to do as he asked, and so become one of the",The War of the Worlds,493
36,privileged spectators within the contemplated enclosure.  I failed to,The War of the Worlds,494
36,"find Lord Hilton at his house, but I was told he was expected from",The War of the Worlds,495
36,London by the six o'clock train from Waterloo; and as it was then,The War of the Worlds,496
36,"about a quarter past five, I went home, had some tea, and walked up to",The War of the Worlds,497
36,the station to waylay him.,The War of the Worlds,498
36,"",The War of the Worlds,499
36,"",The War of the Worlds,500
36,"",The War of the Worlds,501
36,CHAPTER FOUR,The War of the Worlds,502
36,"",The War of the Worlds,503
36,THE CYLINDER OPENS,The War of the Worlds,504
36,"",The War of the Worlds,505
36,"",The War of the Worlds,506
36,When I returned to the common the sun was setting.  Scattered groups,The War of the Worlds,507
36,"were hurrying from the direction of Woking, and one or two persons",The War of the Worlds,508
36,"were returning.  The crowd about the pit had increased, and stood out",The War of the Worlds,509
36,"black against the lemon yellow of the sky--a couple of hundred people,",The War of the Worlds,510
36,"perhaps.  There were raised voices, and some sort of struggle appeared",The War of the Worlds,511
36,to be going on about the pit.  Strange imaginings passed through my,The War of the Worlds,512
36,mind.  As I drew nearer I heard Stent's voice:,The War of the Worlds,513
36,"",The War of the Worlds,514
36,"""Keep back!  Keep back!""",The War of the Worlds,515
36,"",The War of the Worlds,516
36,A boy came running towards me.,The War of the Worlds,517
36,"",The War of the Worlds,518
36,"""It's a-movin',"" he said to me as he passed; ""a-screwin' and",The War of the Worlds,519
36,"a-screwin' out.  I don't like it.  I'm a-goin' 'ome, I am.""",The War of the Worlds,520
36,"",The War of the Worlds,521
36,"I went on to the crowd.  There were really, I should think, two or",The War of the Worlds,522
36,"three hundred people elbowing and jostling one another, the one or two",The War of the Worlds,523
36,ladies there being by no means the least active.,The War of the Worlds,524
36,"",The War of the Worlds,525
36,"""He's fallen in the pit!"" cried some one.",The War of the Worlds,526
36,"",The War of the Worlds,527
36,"""Keep back!"" said several.",The War of the Worlds,528
36,"",The War of the Worlds,529
36,"The crowd swayed a little, and I elbowed my way through.  Every one",The War of the Worlds,530
36,seemed greatly excited.  I heard a peculiar humming sound from the,The War of the Worlds,531
36,pit.,The War of the Worlds,532
36,"",The War of the Worlds,533
36,"""I say!"" said Ogilvy; ""help keep these idiots back.  We don't know",The War of the Worlds,534
36,"what's in the confounded thing, you know!""",The War of the Worlds,535
36,"",The War of the Worlds,536
36,"I saw a young man, a shop assistant in Woking I believe he was,",The War of the Worlds,537
36,standing on the cylinder and trying to scramble out of the hole again.,The War of the Worlds,538
36,The crowd had pushed him in.,The War of the Worlds,539
36,"",The War of the Worlds,540
36,The end of the cylinder was being screwed out from within.  Nearly,The War of the Worlds,541
36,"two feet of shining screw projected.  Somebody blundered against me,",The War of the Worlds,542
36,and I narrowly missed being pitched onto the top of the screw.  I,The War of the Worlds,543
36,"turned, and as I did so the screw must have come out, for the lid of",The War of the Worlds,544
36,the cylinder fell upon the gravel with a ringing concussion.  I stuck,The War of the Worlds,545
36,"my elbow into the person behind me, and turned my head towards the",The War of the Worlds,546
